jornal_url,journal,article_number,citation_number,impact_factor,most_cited,year,cited_by
/journal/109256/asian-pacific-journal-of-cancer-care,Asian Pacific Journal of Cancer Care,230.0,50.0,0.2,NF-κB Inhibition Suppresses Experimental Melanoma Lung Metastasis,2020.0,3.0
/journal/110418/journal-of-cancer-science-and-clinical-therapeutics,Journal of Cancer Science and Clinical Therapeutics,25.0,21.0,0.5,Side effects of using disinfectants to fight COVID-19,2020.0,9.0
/journal/110920/asian-pacific-journal-of-environment-and-cancer,Asian Pacific Journal of Environment and Cancer,43.0,21.0,0.3,The mystery behind Childhood sparing by COVID-19,2020.0,9.0
/journal/111847/international-journal-of-cancer-and-biomedical-research,International Journal of Cancer and Biomedical Research,139.0,21.0,0.1,Dacarbazine-based chemotherapy for metastatic melanoma: thirty-year experience overview,2000.0,95.0
/journal/132344/revista-mexicana-de-cirugia-ginecologia-y-cancer,"Revista Mexicana De Cirugía, Ginecología Y Cáncer",157.0,1.0,N/A,High-dose recombinant interleukin-2 therapy in patients with metastatic melanoma: long-term survival update,2000.0,194.0
/journal/136694/journal-of-experimental-and-clinical-cancer-research,Journal of Experimental and Clinical Cancer Research,1000.0,4900.0,N/A,"Vertébroplastie et radiologie interventionnelle percutanée dans les métastases osseuses: technique, indications, contre-indications",1996.0,36.0
/journal/139184/cancer-journal-from-scientific-american,Cancer Journal From Scientific American,354.0,5600.0,N/A,PHYSICAL GROWTH OF CHILDREN IN DIFFERENT SOCIO-ECONOMIC GROUPS IN BOMBAY,1963.0,32.0
/journal/30951/bulletin-du-cancer-radiotherapie-journal-de-la-societe-francaise-du-cancer-organe-de-la-societe-francaise-de-radiotherapie-oncologique,Bulletin Du Cancer Radiotherapie: Journal De La Societe Francaise Du Cancer: Organe De La Societe Francaise De Radiotherapie Oncologique,232.0,564.0,N/A,NCCN Task Force report: update on the management of patients with gastrointestinal stromal tumors,2010.0,790.0
/journal/136853/jaarboek-van-kankeronderzoek-en-kankerbestrijding-in-nederland-yearbook-for-cancer-research-and-fight-against-cancer-in-the-netherlands,Jaarboek Van Kankeronderzoek En Kankerbestrijding in Nederland Yearbook for Cancer Research and Fight Against Cancer in the Netherlands,125.0,188.0,N/A,Ameloblastoma: biological profile of 3677 cases,1995.0,435.0
/journal/18764/journal-of-the-national-comprehensive-cancer-network-jnccn,Journal of the National Comprehensive Cancer Network: JNCCN,2900.0,63600.0,6.4,Platinum complexes as anticancer agents,2006.0,349.0
/journal/29355/european-journal-of-cancer-part-b-oral-oncology,"European Journal of Cancer Part B, Oral Oncology",305.0,8300.0,N/A,Frailty and quality of life in adult survivors of childhood cancer,2017.0,20.0
/journal/31919/recent-patents-on-anti-cancer-drug-discovery,Recent Patents on Anti-Cancer Drug Discovery,447.0,7800.0,2.5,"Safety, Efficacy, and Biomarker Exploration in a Phase II Study of Bevacizumab, Oxaliplatin, and Gemcitabine in Recurrent Müllerian Carcinoma",2011.0,20.0
/journal/36346/expert-review-of-quality-of-life-in-cancer-care,Expert Review of Quality of Life in Cancer Care,84.0,303.0,N/A,The Proportion of ALDEFLUOR-Positive Cancer Stem Cells Changes with Cell Culture Density Due to the Expression of Different ALDH Isoforms,2015.0,10.0
/journal/36564/clinical-ovarian-cancer-other-gynecologic-malignancies,Clinical Ovarian Cancer & Other Gynecologic Malignancies,99.0,135.0,N/A,Cancer Metastases Prevention by Photodynamic In-vivo Detection and Destruction of Circulating Tumor Cell Clusters,2019.0,2.0
/journal/48502/cancer-studies-and-molecular-medicine-open-journal,Cancer Studies and Molecular Medicine: Open Journal,39.0,54.0,0.6,Carcinoma of the stomach in incipient phase: its histogenesis and histological appearances,1968.0,140.0
/journal/94244/international-journal-of-clinical-oncology-and-cancer-research,International Journal of Clinical Oncology and Cancer Research,42.0,6.0,0.1,Hormone therapy for prostate cancer: results of the Veterans Administration Cooperative Urological Research Group studies,1988.0,48.0
/journal/131124/gan-gann-the-japanese-journal-of-cancer-research,Gan Gann; the Japanese Journal of Cancer Research,2800.0,6500.0,N/A,"State of the art on dose prescription, reporting and recording in Intensity-Modulated Radiation Therapy (ICRU report No. 83)",2011.0,140.0
/journal/138042/nci-monographs-a-publication-of-the-national-cancer-institute,NCI Monographs: A Publication of the National Cancer Institute,249.0,910.0,N/A,Toxicity and response criteria of the Eastern Cooperative Oncology Group,1982.0,7100.0
/journal/14906/cancer-radiotherapie-journal-de-la-societe-francaise-de-radiotherapie-oncologique,Cancer Radiotherapie: Journal De La Societe Francaise De Radiotherapie Oncologique,1500.0,3400.0,0.9,Cancer Immune Evasion in Gastrointestinal Cancer: Can this be Overcome by Combination of Histone Deacetylase and Immune Checkpoint Inhibitors?,2019.0,1.0
/journal/15115/american-journal-of-clinical-oncology-cancer-clinical-trials,American Journal of Clinical Oncology: Cancer Clinical Trials,5400.0,98300.0,2.6,Bioassay of tetrachloroethylene for possible carcinogenicity,1977.0,17.0
/journal/91415/frontiers-in-clinical-drug-research-anti-cancer-agents,Frontiers in Clinical Drug Research Anti-cancer Agents,22.0,1.0,0.1,Statistical methods in cancer research. Volume II--The design and analysis of cohort studies,1987.0,938.0
/journal/134427/national-cancer-institute-carcinogenesis-technical-report-series,National Cancer Institute Carcinogenesis Technical Report Series,33.0,141.0,N/A,日本の乳癌検診の歴史と課題,2009.0,8.0
/journal/135366/iarc-international-agency-for-research-on-cancer-scientific-publications,Iarc (international Agency for Research on Cancer) Scientific Publications,2400.0,7400.0,N/A,Phenotypes of c-Myc-deficient rat fibroblasts isolated by targeted homologous recombination,1997.0,182.0
/journal/139748/intouch-the-good-health-guide-to-cancer-prevention-and-treatment,InTouch: the Good Health Guide To Cancer Prevention and Treatment,30.0,N/A,N/A,Antitumor and metastasis-inhibitory activities of lentinan as an immunomodulator: an overview,1987.0,14.0
/journal/45359/nihon-nyugan-kenshin-gakkaishi-journal-of-japan-association-of-breast-cancer-screening,Nihon Nyugan Kenshin Gakkaishi (Journal of Japan Association of Breast Cancer Screening),921.0,317.0,0.1,Tobacco smoke and involuntary smoking,2004.0,720.0
/journal/138757/cell-growth-differentiation-the-molecular-biology-journal-of-the-american-association-for-cancer-research,Cell Growth & Differentiation: the Molecular Biology Journal of the American Association for Cancer Research,1400.0,21000.0,N/A,,,
/journal/138739/cancer-detection-and-prevention-supplement-official-publication-of-the-international-society-for-preventive-oncology-inc,"Cancer Detection and Prevention Supplement: Official Publication of the International Society for Preventive Oncology, Inc",71.0,84.0,N/A,,,
/journal/138602/iarc-monographs-on-the-evaluation-of-carcinogenic-risks-to-humans-world-health-organization-international-agency-for-research-on-cancer,"IARC Monographs on the Evaluation of Carcinogenic Risks To Humans / World Health Organization, International Agency for Research on Cancer",159.0,6700.0,N/A,,,
